deck_type,player1_bartender,player2_bartender,games,player1_wins,player2_wins,player1_win_rate,average_rounds,appeal_tie_rate,price_tie_rate,comeback_rate,average_switches_per_game
random,June,June,1020,532,488,0.5215686274509804,11.14607843137255,0.2676576655818454,0.10255959187263612,0.16862745098039217,4.720588235294118
random,June,Mara,1020,506,514,0.49607843137254903,11.219607843137254,0.27036001398112547,0.09847955260398462,0.1696078431372549,4.66764705882353
random,June,Nico,1020,504,516,0.49411764705882355,11.282352941176471,0.2649461244351755,0.10444907890163364,0.18529411764705883,4.713725490196079
random,June,Rae,1020,516,504,0.5058823529411764,11.245098039215685,0.2632955536181343,0.0981691368788143,0.19411764705882353,4.7254901960784315
random,June,Sol,1020,506,514,0.49607843137254903,11.22156862745098,0.25886772671675695,0.0974139437358029,0.1980392156862745,4.6950980392156865
random,June,Theo,1020,520,500,0.5098039215686274,11.215686274509803,0.26066433566433567,0.10026223776223776,0.1588235294117647,4.697058823529412
random,Mara,Ace,1021,525,496,0.5142017629774731,11.191968658178256,0.26262361074647766,0.10081386190601208,0.16552399608227228,4.700293829578844
random,Mara,June,1021,479,542,0.4691478942213516,11.223310479921645,0.2574395671524566,0.09773976786805132,0.19882468168462292,4.7051909892262485
random,Mara,Mara,1021,489,532,0.4789422135161606,11.176297747306561,0.26360529313819997,0.09902725440364561,0.1772771792360431,4.676787463271302
random,Mara,Nico,1021,528,493,0.5171400587659157,11.266405484818804,0.2626271407458924,0.09901764757019908,0.20666013712047013,4.747306562193928
random,Mara,Rae,1021,495,526,0.48481880509304603,11.19588638589618,0.27075496457002884,0.10130347301198496,0.1841332027424094,4.709108716944172
random,Mara,Sol,1021,528,493,0.5171400587659157,11.211557296767875,0.26880405346378966,0.09985148947322442,0.1792360430950049,4.676787463271302
random,Mara,Theo,1021,497,524,0.48677766895200786,11.117531831537708,0.2647343846357149,0.09990309223856929,0.16748285994123407,4.686581782566112
random,Nico,Ace,1020,533,487,0.5225490196078432,11.086274509803921,0.2731694375663247,0.10178634594977007,0.15588235294117647,4.654901960784314
random,Nico,June,1020,521,499,0.5107843137254902,11.195098039215686,0.2736666958577809,0.10114721078903582,0.19117647058823528,4.644117647058824
random,Nico,Mara,1020,538,482,0.5274509803921569,11.179411764705883,0.26361483820047354,0.10356923616592124,0.18529411764705883,4.657843137254902
random,Nico,Nico,1020,537,483,0.5264705882352941,11.216666666666667,0.2664102788217813,0.09588322699064768,0.1676470588235294,4.727450980392157
random,Nico,Rae,1020,484,536,0.4745098039215686,11.186274509803921,0.26722173531989485,0.10105170902716915,0.16176470588235295,4.767647058823529
random,Nico,Sol,1020,521,499,0.5107843137254902,11.183333333333334,0.2631717366529324,0.09967563776628387,0.1715686274509804,4.697058823529412
random,Nico,Theo,1020,525,495,0.5147058823529411,11.17156862745098,0.27450636243966653,0.10337867485739359,0.1715686274509804,4.624509803921568
random,Rae,Ace,1020,513,507,0.5029411764705882,11.192156862745097,0.2636650315346882,0.0975823405746321,0.17352941176470588,4.694117647058824
random,Rae,June,1020,523,497,0.5127450980392156,11.179411764705883,0.2703674471630273,0.10339384372533544,0.1803921568627451,4.724509803921569
random,Rae,Mara,1020,514,506,0.503921568627451,11.187254901960785,0.2620278678468145,0.10007887126456927,0.1696078431372549,4.706862745098039
random,Rae,Nico,1020,531,489,0.5205882352941177,11.2,0.2611169467787115,0.09515056022408963,0.17254901960784313,4.7558823529411764
random,Rae,Rae,1020,521,499,0.5107843137254902,11.17156862745098,0.26397542781921896,0.10083369899078543,0.16568627450980392,4.711764705882353
random,Rae,Sol,1020,528,492,0.5176470588235295,11.204901960784314,0.26056522880391986,0.10097121357949077,0.18529411764705883,4.724509803921569
random,Rae,Theo,1020,511,509,0.5009803921568627,11.223529411764705,0.2631027253668763,0.09678546470999301,0.1803921568627451,4.759803921568627
random,Sol,Ace,1020,526,494,0.515686274509804,11.205882352941176,0.26999125109361327,0.10087489063867017,0.19901960784313724,4.740196078431373
random,Sol,June,1020,500,520,0.49019607843137253,11.20392156862745,0.26890094504725237,0.10054252712635632,0.17549019607843136,4.726470588235294
random,Sol,Mara,1020,501,519,0.49117647058823527,11.236274509803922,0.2647238460867289,0.10007852717912923,0.18333333333333332,4.777450980392157
random,Sol,Nico,1020,505,515,0.4950980392156863,11.161764705882353,0.26701800614844096,0.09890206411945543,0.15980392156862744,4.675490196078432
random,Sol,Rae,1020,502,518,0.492156862745098,11.219607843137254,0.2656413841314226,0.09917860887801468,0.19901960784313724,4.788235294117647
random,Sol,Sol,1020,510,510,0.5,11.187254901960785,0.26781176058189465,0.10130575760231356,0.18235294117647058,4.704901960784314
random,Sol,Theo,1020,502,518,0.492156862745098,11.262745098039217,0.26375348189415043,0.10245473537604456,0.1892156862745098,4.742156862745098
random,Theo,Ace,1021,503,518,0.4926542605288932,11.203721841332028,0.25998776116793426,0.0976483958387971,0.16062683643486778,4.718903036238982
random,Theo,June,1021,487,534,0.47698334965719885,11.157688540646426,0.26615168539325845,0.10033356741573034,0.17531831537708129,4.685602350636631
random,Theo,Mara,1021,505,516,0.49461312438785504,11.203721841332028,0.26540781536847624,0.1026313488941341,0.1821743388834476,4.746327130264446
random,Theo,Nico,1021,493,528,0.4828599412340842,11.241919686581783,0.2658128593831678,0.0996689318696637,0.19490695396669933,4.688540646425073
random,Theo,Rae,1020,491,529,0.48137254901960785,11.217647058823529,0.2685719279846181,0.10365320748120958,0.16176470588235295,4.73921568627451
random,Theo,Sol,1021,502,519,0.49167482859941236,11.057786483839374,0.26643046944198406,0.10186005314437556,0.15866797257590598,4.666013712047013
random,Theo,Theo,1021,484,537,0.4740450538687561,11.179236043095004,0.2633607850008761,0.09821272121955493,0.1841332027424094,4.738491674828599
